======================================================================
			Matrix c1355.039
======================================================================
ATTENZIONE: L'esecuzione ha superato il limite di tempo 
======================================================================
8709  mhs trovati:

Card. minima degli mhs: 2
Card. massima degli mhs: 3

Card. massima analizzata: 3
----------------------------------------------------------------------
Dimensione iniziale della matrice: (5, 546)
Dimensione finale della matrice: (5, 546)

Colonne eliminate: []
Righe eliminate: []
----------------------------------------------------------------------
Execution time: 300.140319108963 seconds
Pre elaboration time: -1 seconds
Used memory:  132.21484375  Megabyte
----------------------------------------------------------------------
Lista degli mhs trovati: 

362(z362),382(z382)
362(z362),414(z414)
362(z362),473(z473)
362(z362),510(z510)
362(z362),542(o28)
382(z382),433(z433)
382(z382),434(z434)
382(z382),490(z490)
382(z382),522(o8)
414(z414),433(z433)
414(z414),434(z434)
414(z414),490(z490)
414(z414),522(o8)
433(z433),473(z473)
433(z433),510(z510)
433(z433),542(o28)
434(z434),473(z473)
434(z434),510(z510)
434(z434),542(o28)
473(z473),490(z490)
473(z473),522(o8)
490(z490),510(z510)
490(z490),542(o28)
510(z510),522(o8)
522(o8),542(o28)
10(z10),87(z87),135(z135)
10(z10),87(z87),136(z136)
10(z10),87(z87),138(z138)
10(z10),87(z87),140(z140)
10(z10),87(z87),152(z152)
10(z10),87(z87),155(z155)
10(z10),87(z87),156(z156)
10(z10),87(z87),160(z160)
10(z10),87(z87),184(z184)
10(z10),87(z87),186(z186)
10(z10),87(z87),188(z188)
10(z10),87(z87),200(z200)
10(z10),87(z87),204(z204)
10(z10),87(z87),216(z216)
10(z10),87(z87),228(z228)
10(z10),87(z87),240(z240)
10(z10),87(z87),256(z256)
10(z10),87(z87),264(z264)
10(z10),87(z87),272(z272)
10(z10),87(z87),287(z287)
10(z10),87(z87),288(z288)
10(z10),87(z87),294(z294)
10(z10),87(z87),382(z382)
10(z10),87(z87),414(z414)
10(z10),87(z87),473(z473)
10(z10),87(z87),510(z510)
10(z10),87(z87),542(o28)
10(z10),101(z101),115(z115)
10(z10),101(z101),116(z116)
10(z10),101(z101),119(z119)
10(z10),101(z101),120(z120)
10(z10),101(z101),127(z127)
10(z10),101(z101),128(z128)
10(z10),101(z101),148(z148)
10(z10),101(z101),163(z163)
10(z10),101(z101),164(z164)
10(z10),101(z101),167(z167)
10(z10),101(z101),168(z168)
10(z10),101(z101),175(z175)
10(z10),101(z101),176(z176)
10(z10),101(z101),190(z190)
10(z10),101(z101),192(z192)
10(z10),101(z101),196(z196)
10(z10),101(z101),223(z223)
10(z10),101(z101),224(z224)
10(z10),101(z101),232(z232)
10(z10),101(z101),247(z247)
10(z10),101(z101),248(z248)
10(z10),101(z101),260(z260)
10(z10),101(z101),279(z279)
10(z10),101(z101),280(z280)
10(z10),101(z101),292(z292)
10(z10),101(z101),362(z362)
10(z10),101(z101),433(z433)
10(z10),101(z101),434(z434)
10(z10),101(z101),490(z490)
10(z10),101(z101),522(o8)
10(z10),102(z102),115(z115)
10(z10),102(z102),116(z116)
10(z10),102(z102),119(z119)
10(z10),102(z102),120(z120)
10(z10),102(z102),127(z127)
10(z10),102(z102),128(z128)
10(z10),102(z102),148(z148)
10(z10),102(z102),163(z163)
10(z10),102(z102),164(z164)
10(z10),102(z102),167(z167)
10(z10),102(z102),168(z168)
10(z10),102(z102),175(z175)
10(z10),102(z102),176(z176)
10(z10),102(z102),190(z190)
10(z10),102(z102),192(z192)
10(z10),102(z102),196(z196)
10(z10),102(z102),223(z223)
10(z10),102(z102),224(z224)
10(z10),102(z102),232(z232)
10(z10),102(z102),247(z247)
10(z10),102(z102),248(z248)
10(z10),102(z102),260(z260)
10(z10),102(z102),279(z279)
10(z10),102(z102),280(z280)
10(z10),102(z102),292(z292)
10(z10),102(z102),362(z362)
10(z10),102(z102),433(z433)
10(z10),102(z102),434(z434)
10(z10),102(z102),490(z490)
10(z10),102(z102),522(o8)
10(z10),103(z103),115(z115)
10(z10),103(z103),116(z116)
10(z10),103(z103),119(z119)
10(z10),103(z103),120(z120)
10(z10),103(z103),127(z127)
10(z10),103(z103),128(z128)
10(z10),103(z103),148(z148)
10(z10),103(z103),163(z163)
10(z10),103(z103),164(z164)
10(z10),103(z103),167(z167)
10(z10),103(z103),168(z168)
10(z10),103(z103),175(z175)
10(z10),103(z103),176(z176)
10(z10),103(z103),190(z190)
10(z10),103(z103),192(z192)
10(z10),103(z103),196(z196)
10(z10),103(z103),223(z223)
10(z10),103(z103),224(z224)
10(z10),103(z103),232(z232)
10(z10),103(z103),247(z247)
10(z10),103(z103),248(z248)
10(z10),103(z103),260(z260)
10(z10),103(z103),279(z279)
10(z10),103(z103),280(z280)
10(z10),103(z103),292(z292)
10(z10),103(z103),362(z362)
10(z10),103(z103),433(z433)
10(z10),103(z103),434(z434)
10(z10),103(z103),490(z490)
10(z10),103(z103),522(o8)
10(z10),107(z107),115(z115)
10(z10),107(z107),116(z116)
10(z10),107(z107),119(z119)
10(z10),107(z107),120(z120)
10(z10),107(z107),127(z127)
10(z10),107(z107),128(z128)
10(z10),107(z107),148(z148)
10(z10),107(z107),163(z163)
10(z10),107(z107),164(z164)
10(z10),107(z107),167(z167)
10(z10),107(z107),168(z168)
10(z10),107(z107),175(z175)
10(z10),107(z107),176(z176)
10(z10),107(z107),190(z190)
10(z10),107(z107),192(z192)
10(z10),107(z107),196(z196)
10(z10),107(z107),223(z223)
10(z10),107(z107),224(z224)
10(z10),107(z107),232(z232)
10(z10),107(z107),247(z247)
10(z10),107(z107),248(z248)
10(z10),107(z107),260(z260)
10(z10),107(z107),279(z279)
10(z10),107(z107),280(z280)
10(z10),107(z107),292(z292)
10(z10),107(z107),362(z362)
10(z10),107(z107),433(z433)
10(z10),107(z107),434(z434)
10(z10),107(z107),490(z490)
10(z10),107(z107),522(o8)
10(z10),108(z108),115(z115)
10(z10),108(z108),116(z116)
10(z10),108(z108),119(z119)
10(z10),108(z108),120(z120)
10(z10),108(z108),127(z127)
10(z10),108(z108),128(z128)
10(z10),108(z108),148(z148)
10(z10),108(z108),163(z163)
10(z10),108(z108),164(z164)
10(z10),108(z108),167(z167)
10(z10),108(z108),168(z168)
10(z10),108(z108),175(z175)
10(z10),108(z108),176(z176)
10(z10),108(z108),190(z190)
10(z10),108(z108),192(z192)
10(z10),108(z108),196(z196)
10(z10),108(z108),223(z223)
10(z10),108(z108),224(z224)
10(z10),108(z108),232(z232)
10(z10),108(z108),247(z247)
10(z10),108(z108),248(z248)
10(z10),108(z108),260(z260)
10(z10),108(z108),279(z279)
10(z10),108(z108),280(z280)
10(z10),108(z108),292(z292)
10(z10),108(z108),362(z362)
10(z10),108(z108),433(z433)
10(z10),108(z108),434(z434)
10(z10),108(z108),490(z490)
10(z10),108(z108),522(o8)
10(z10),111(z111),115(z115)
10(z10),111(z111),116(z116)
10(z10),111(z111),119(z119)
10(z10),111(z111),120(z120)
10(z10),111(z111),127(z127)
10(z10),111(z111),128(z128)
10(z10),111(z111),148(z148)
10(z10),111(z111),163(z163)
10(z10),111(z111),164(z164)
10(z10),111(z111),167(z167)
10(z10),111(z111),168(z168)
10(z10),111(z111),175(z175)
10(z10),111(z111),176(z176)
10(z10),111(z111),190(z190)
10(z10),111(z111),192(z192)
10(z10),111(z111),196(z196)
10(z10),111(z111),223(z223)
10(z10),111(z111),224(z224)
10(z10),111(z111),232(z232)
10(z10),111(z111),247(z247)
10(z10),111(z111),248(z248)
10(z10),111(z111),260(z260)
10(z10),111(z111),279(z279)
10(z10),111(z111),280(z280)
10(z10),111(z111),292(z292)
10(z10),111(z111),362(z362)
10(z10),111(z111),433(z433)
10(z10),111(z111),434(z434)
10(z10),111(z111),490(z490)
10(z10),111(z111),522(o8)
10(z10),112(z112),115(z115)
10(z10),112(z112),116(z116)
10(z10),112(z112),119(z119)
10(z10),112(z112),120(z120)
10(z10),112(z112),127(z127)
10(z10),112(z112),128(z128)
10(z10),112(z112),148(z148)
10(z10),112(z112),163(z163)
10(z10),112(z112),164(z164)
10(z10),112(z112),167(z167)
10(z10),112(z112),168(z168)
10(z10),112(z112),175(z175)
10(z10),112(z112),176(z176)
10(z10),112(z112),190(z190)
10(z10),112(z112),192(z192)
10(z10),112(z112),196(z196)
10(z10),112(z112),223(z223)
10(z10),112(z112),224(z224)
10(z10),112(z112),232(z232)
10(z10),112(z112),247(z247)
10(z10),112(z112),248(z248)
10(z10),112(z112),260(z260)
10(z10),112(z112),279(z279)
10(z10),112(z112),280(z280)
10(z10),112(z112),292(z292)
10(z10),112(z112),362(z362)
10(z10),112(z112),433(z433)
10(z10),112(z112),434(z434)
10(z10),112(z112),490(z490)
10(z10),112(z112),522(o8)
10(z10),115(z115),135(z135)
10(z10),115(z115),136(z136)
10(z10),115(z115),138(z138)
10(z10),115(z115),140(z140)
10(z10),115(z115),152(z152)
10(z10),115(z115),155(z155)
10(z10),115(z115),156(z156)
10(z10),115(z115),160(z160)
10(z10),115(z115),184(z184)
10(z10),115(z115),186(z186)
10(z10),115(z115),188(z188)
10(z10),115(z115),200(z200)
10(z10),115(z115),204(z204)
10(z10),115(z115),216(z216)
10(z10),115(z115),228(z228)
10(z10),115(z115),240(z240)
10(z10),115(z115),256(z256)
10(z10),115(z115),264(z264)
10(z10),115(z115),272(z272)
10(z10),115(z115),287(z287)
10(z10),115(z115),288(z288)
10(z10),115(z115),294(z294)
10(z10),115(z115),382(z382)
10(z10),115(z115),414(z414)
10(z10),115(z115),473(z473)
10(z10),115(z115),510(z510)
10(z10),115(z115),542(o28)
10(z10),116(z116),135(z135)
10(z10),116(z116),136(z136)
10(z10),116(z116),138(z138)
10(z10),116(z116),140(z140)
10(z10),116(z116),152(z152)
10(z10),116(z116),155(z155)
10(z10),116(z116),156(z156)
10(z10),116(z116),160(z160)
10(z10),116(z116),184(z184)
10(z10),116(z116),186(z186)
10(z10),116(z116),188(z188)
10(z10),116(z116),200(z200)
10(z10),116(z116),204(z204)
10(z10),116(z116),216(z216)
10(z10),116(z116),228(z228)
10(z10),116(z116),240(z240)
10(z10),116(z116),256(z256)
10(z10),116(z116),264(z264)
10(z10),116(z116),272(z272)
10(z10),116(z116),287(z287)
10(z10),116(z116),288(z288)
10(z10),116(z116),294(z294)
10(z10),116(z116),382(z382)
10(z10),116(z116),414(z414)
10(z10),116(z116),473(z473)
10(z10),116(z116),510(z510)
10(z10),116(z116),542(o28)
10(z10),119(z119),135(z135)
10(z10),119(z119),136(z136)
10(z10),119(z119),138(z138)
10(z10),119(z119),140(z140)
10(z10),119(z119),152(z152)
10(z10),119(z119),155(z155)
10(z10),119(z119),156(z156)
10(z10),119(z119),160(z160)
10(z10),119(z119),184(z184)
10(z10),119(z119),186(z186)
10(z10),119(z119),188(z188)
10(z10),119(z119),200(z200)
10(z10),119(z119),204(z204)
10(z10),119(z119),216(z216)
10(z10),119(z119),228(z228)
10(z10),119(z119),240(z240)
10(z10),119(z119),256(z256)
10(z10),119(z119),264(z264)
10(z10),119(z119),272(z272)
10(z10),119(z119),287(z287)
10(z10),119(z119),288(z288)
10(z10),119(z119),294(z294)
10(z10),119(z119),382(z382)
10(z10),119(z119),414(z414)
10(z10),119(z119),473(z473)
10(z10),119(z119),510(z510)
10(z10),119(z119),542(o28)
10(z10),120(z120),135(z135)
10(z10),120(z120),136(z136)
10(z10),120(z120),138(z138)
10(z10),120(z120),140(z140)
10(z10),120(z120),152(z152)
10(z10),120(z120),155(z155)
10(z10),120(z120),156(z156)
10(z10),120(z120),160(z160)
10(z10),120(z120),184(z184)
10(z10),120(z120),186(z186)
10(z10),120(z120),188(z188)
10(z10),120(z120),200(z200)
10(z10),120(z120),204(z204)
10(z10),120(z120),216(z216)
10(z10),120(z120),228(z228)
10(z10),120(z120),240(z240)
10(z10),120(z120),256(z256)
10(z10),120(z120),264(z264)
10(z10),120(z120),272(z272)
10(z10),120(z120),287(z287)
10(z10),120(z120),288(z288)
10(z10),120(z120),294(z294)
10(z10),120(z120),382(z382)
10(z10),120(z120),414(z414)
10(z10),120(z120),473(z473)
10(z10),120(z120),510(z510)
10(z10),120(z120),542(o28)
10(z10),127(z127),135(z135)
10(z10),127(z127),136(z136)
10(z10),127(z127),138(z138)
10(z10),127(z127),140(z140)
10(z10),127(z127),152(z152)
10(z10),127(z127),155(z155)
10(z10),127(z127),156(z156)
10(z10),127(z127),160(z160)
10(z10),127(z127),184(z184)
10(z10),127(z127),186(z186)
10(z10),127(z127),188(z188)
10(z10),127(z127),200(z200)
10(z10),127(z127),204(z204)
10(z10),127(z127),216(z216)
10(z10),127(z127),228(z228)
10(z10),127(z127),240(z240)
10(z10),127(z127),256(z256)
10(z10),127(z127),264(z264)
10(z10),127(z127),272(z272)
10(z10),127(z127),287(z287)
10(z10),127(z127),288(z288)
10(z10),127(z127),294(z294)
10(z10),127(z127),382(z382)
10(z10),127(z127),414(z414)
10(z10),127(z127),473(z473)
10(z10),127(z127),510(z510)
10(z10),127(z127),542(o28)
10(z10),128(z128),135(z135)
10(z10),128(z128),136(z136)
10(z10),128(z128),138(z138)
10(z10),128(z128),140(z140)
10(z10),128(z128),152(z152)
10(z10),128(z128),155(z155)
10(z10),128(z128),156(z156)
10(z10),128(z128),160(z160)
10(z10),128(z128),184(z184)
10(z10),128(z128),186(z186)
10(z10),128(z128),188(z188)
10(z10),128(z128),200(z200)
10(z10),128(z128),204(z204)
10(z10),128(z128),216(z216)
10(z10),128(z128),228(z228)
10(z10),128(z128),240(z240)
10(z10),128(z128),256(z256)
10(z10),128(z128),264(z264)
10(z10),128(z128),272(z272)
10(z10),128(z128),287(z287)
10(z10),128(z128),288(z288)
10(z10),128(z128),294(z294)
10(z10),128(z128),382(z382)
10(z10),128(z128),414(z414)
10(z10),128(z128),473(z473)
10(z10),128(z128),510(z510)
10(z10),128(z128),542(o28)
10(z10),135(z135),148(z148)
10(z10),135(z135),163(z163)
10(z10),135(z135),164(z164)
10(z10),135(z135),167(z167)
10(z10),135(z135),168(z168)
10(z10),135(z135),175(z175)
10(z10),135(z135),176(z176)
10(z10),135(z135),190(z190)
10(z10),135(z135),192(z192)
10(z10),135(z135),196(z196)
10(z10),135(z135),223(z223)
10(z10),135(z135),224(z224)
10(z10),135(z135),232(z232)
10(z10),135(z135),247(z247)
10(z10),135(z135),248(z248)
10(z10),135(z135),260(z260)
10(z10),135(z135),279(z279)
10(z10),135(z135),280(z280)
10(z10),135(z135),292(z292)
10(z10),135(z135),362(z362)
10(z10),135(z135),433(z433)
10(z10),135(z135),434(z434)
10(z10),135(z135),490(z490)
10(z10),135(z135),522(o8)
10(z10),136(z136),148(z148)
10(z10),136(z136),163(z163)
10(z10),136(z136),164(z164)
10(z10),136(z136),167(z167)
10(z10),136(z136),168(z168)
10(z10),136(z136),175(z175)
10(z10),136(z136),176(z176)
10(z10),136(z136),190(z190)
10(z10),136(z136),192(z192)
10(z10),136(z136),196(z196)
10(z10),136(z136),223(z223)
10(z10),136(z136),224(z224)
10(z10),136(z136),232(z232)
10(z10),136(z136),247(z247)
10(z10),136(z136),248(z248)
10(z10),136(z136),260(z260)
10(z10),136(z136),279(z279)
10(z10),136(z136),280(z280)
10(z10),136(z136),292(z292)
10(z10),136(z136),362(z362)
10(z10),136(z136),433(z433)
10(z10),136(z136),434(z434)
10(z10),136(z136),490(z490)
10(z10),136(z136),522(o8)
10(z10),138(z138),148(z148)
10(z10),138(z138),163(z163)
10(z10),138(z138),164(z164)
10(z10),138(z138),167(z167)
10(z10),138(z138),168(z168)
10(z10),138(z138),175(z175)
10(z10),138(z138),176(z176)
10(z10),138(z138),190(z190)
10(z10),138(z138),192(z192)
10(z10),138(z138),196(z196)
10(z10),138(z138),223(z223)
10(z10),138(z138),224(z224)
10(z10),138(z138),232(z232)
10(z10),138(z138),247(z247)
10(z10),138(z138),248(z248)
10(z10),138(z138),260(z260)
10(z10),138(z138),279(z279)
10(z10),138(z138),280(z280)
10(z10),138(z138),292(z292)
10(z10),138(z138),362(z362)
10(z10),138(z138),433(z433)
10(z10),138(z138),434(z434)
10(z10),138(z138),490(z490)
10(z10),138(z138),522(o8)
10(z10),140(z140),148(z148)
10(z10),140(z140),163(z163)
10(z10),140(z140),164(z164)
10(z10),140(z140),167(z167)
10(z10),140(z140),168(z168)
10(z10),140(z140),175(z175)
10(z10),140(z140),176(z176)
10(z10),140(z140),190(z190)
10(z10),140(z140),192(z192)
10(z10),140(z140),196(z196)
10(z10),140(z140),223(z223)
10(z10),140(z140),224(z224)
10(z10),140(z140),232(z232)
10(z10),140(z140),247(z247)
10(z10),140(z140),248(z248)
10(z10),140(z140),260(z260)
10(z10),140(z140),279(z279)
10(z10),140(z140),280(z280)
10(z10),140(z140),292(z292)
10(z10),140(z140),362(z362)
10(z10),140(z140),433(z433)
10(z10),140(z140),434(z434)
10(z10),140(z140),490(z490)
10(z10),140(z140),522(o8)
10(z10),148(z148),152(z152)
10(z10),148(z148),155(z155)
10(z10),148(z148),156(z156)
10(z10),148(z148),160(z160)
10(z10),148(z148),184(z184)
10(z10),148(z148),186(z186)
10(z10),148(z148),188(z188)
10(z10),148(z148),200(z200)
10(z10),148(z148),204(z204)
10(z10),148(z148),216(z216)
10(z10),148(z148),228(z228)
10(z10),148(z148),240(z240)
10(z10),148(z148),256(z256)
10(z10),148(z148),264(z264)
10(z10),148(z148),272(z272)
10(z10),148(z148),287(z287)
10(z10),148(z148),288(z288)
10(z10),148(z148),294(z294)
10(z10),148(z148),382(z382)
10(z10),148(z148),414(z414)
10(z10),148(z148),473(z473)
10(z10),148(z148),510(z510)
10(z10),148(z148),542(o28)
10(z10),152(z152),163(z163)
10(z10),152(z152),164(z164)
10(z10),152(z152),167(z167)
10(z10),152(z152),168(z168)
10(z10),152(z152),175(z175)
10(z10),152(z152),176(z176)
10(z10),152(z152),190(z190)
10(z10),152(z152),192(z192)
10(z10),152(z152),196(z196)
10(z10),152(z152),223(z223)
10(z10),152(z152),224(z224)
10(z10),152(z152),232(z232)
10(z10),152(z152),247(z247)
10(z10),152(z152),248(z248)
10(z10),152(z152),260(z260)
10(z10),152(z152),279(z279)
10(z10),152(z152),280(z280)
10(z10),152(z152),292(z292)
10(z10),152(z152),362(z362)
10(z10),152(z152),433(z433)
10(z10),152(z152),434(z434)
10(z10),152(z152),490(z490)
10(z10),152(z152),522(o8)
10(z10),155(z155),163(z163)
10(z10),155(z155),164(z164)
10(z10),155(z155),167(z167)
10(z10),155(z155),168(z168)
10(z10),155(z155),175(z175)
10(z10),155(z155),176(z176)
10(z10),155(z155),190(z190)
10(z10),155(z155),192(z192)
10(z10),155(z155),196(z196)
10(z10),155(z155),223(z223)
10(z10),155(z155),224(z224)
10(z10),155(z155),232(z232)
10(z10),155(z155),247(z247)
10(z10),155(z155),248(z248)
10(z10),155(z155),260(z260)
10(z10),155(z155),279(z279)
10(z10),155(z155),280(z280)
10(z10),155(z155),292(z292)
10(z10),155(z155),362(z362)
10(z10),155(z155),433(z433)
10(z10),155(z155),434(z434)
10(z10),155(z155),490(z490)
10(z10),155(z155),522(o8)
10(z10),156(z156),163(z163)
10(z10),156(z156),164(z164)
10(z10),156(z156),167(z167)
10(z10),156(z156),168(z168)
10(z10),156(z156),175(z175)
10(z10),156(z156),176(z176)
10(z10),156(z156),190(z190)
10(z10),156(z156),192(z192)
10(z10),156(z156),196(z196)
10(z10),156(z156),223(z223)
10(z10),156(z156),224(z224)
10(z10),156(z156),232(z232)
10(z10),156(z156),247(z247)
10(z10),156(z156),248(z248)
10(z10),156(z156),260(z260)
10(z10),156(z156),279(z279)
10(z10),156(z156),280(z280)
10(z10),156(z156),292(z292)
10(z10),156(z156),362(z362)
10(z10),156(z156),433(z433)
10(z10),156(z156),434(z434)
10(z10),156(z156),490(z490)
10(z10),156(z156),522(o8)
10(z10),160(z160),163(z163)
10(z10),160(z160),164(z164)
10(z10),160(z160),167(z167)
10(z10),160(z160),168(z168)
10(z10),160(z160),175(z175)
10(z10),160(z160),176(z176)
10(z10),160(z160),190(z190)
10(z10),160(z160),192(z192)
10(z10),160(z160),196(z196)
10(z10),160(z160),223(z223)
10(z10),160(z160),224(z224)
10(z10),160(z160),232(z232)
10(z10),160(z160),247(z247)
10(z10),160(z160),248(z248)
10(z10),160(z160),260(z260)
10(z10),160(z160),279(z279)
10(z10),160(z160),280(z280)
10(z10),160(z160),292(z292)
10(z10),160(z160),362(z362)
10(z10),160(z160),433(z433)
10(z10),160(z160),434(z434)
10(z10),160(z160),490(z490)
10(z10),160(z160),522(o8)
10(z10),163(z163),184(z184)
10(z10),163(z163),186(z186)
10(z10),163(z163),188(z188)
10(z10),163(z163),200(z200)
10(z10),163(z163),204(z204)
10(z10),163(z163),216(z216)
10(z10),163(z163),228(z228)
10(z10),163(z163),240(z240)
10(z10),163(z163),256(z256)
10(z10),163(z163),264(z264)
10(z10),163(z163),272(z272)
10(z10),163(z163),287(z287)
10(z10),163(z163),288(z288)
10(z10),163(z163),294(z294)
10(z10),163(z163),382(z382)
10(z10),163(z163),414(z414)
10(z10),163(z163),473(z473)
10(z10),163(z163),510(z510)
10(z10),163(z163),542(o28)
10(z10),164(z164),184(z184)
10(z10),164(z164),186(z186)
10(z10),164(z164),188(z188)
10(z10),164(z164),200(z200)
10(z10),164(z164),204(z204)
10(z10),164(z164),216(z216)
10(z10),164(z164),228(z228)
10(z10),164(z164),240(z240)
10(z10),164(z164),256(z256)
10(z10),164(z164),264(z264)
10(z10),164(z164),272(z272)
10(z10),164(z164),287(z287)
10(z10),164(z164),288(z288)
10(z10),164(z164),294(z294)
10(z10),164(z164),382(z382)
10(z10),164(z164),414(z414)
10(z10),164(z164),473(z473)
10(z10),164(z164),510(z510)
10(z10),164(z164),542(o28)
10(z10),167(z167),184(z184)
10(z10),167(z167),186(z186)
10(z10),167(z167),188(z188)
10(z10),167(z167),200(z200)
10(z10),167(z167),204(z204)
10(z10),167(z167),216(z216)
10(z10),167(z167),228(z228)
10(z10),167(z167),240(z240)
10(z10),167(z167),256(z256)
10(z10),167(z167),264(z264)
10(z10),167(z167),272(z272)
10(z10),167(z167),287(z287)
10(z10),167(z167),288(z288)
10(z10),167(z167),294(z294)
10(z10),167(z167),382(z382)
10(z10),167(z167),414(z414)
10(z10),167(z167),473(z473)
10(z10),167(z167),510(z510)
10(z10),167(z167),542(o28)
10(z10),168(z168),184(z184)
10(z10),168(z168),186(z186)
10(z10),168(z168),188(z188)
10(z10),168(z168),200(z200)
10(z10),168(z168),204(z204)
10(z10),168(z168),216(z216)
10(z10),168(z168),228(z228)
10(z10),168(z168),240(z240)
10(z10),168(z168),256(z256)
10(z10),168(z168),264(z264)
10(z10),168(z168),272(z272)
10(z10),168(z168),287(z287)
10(z10),168(z168),288(z288)
10(z10),168(z168),294(z294)
10(z10),168(z168),382(z382)
10(z10),168(z168),414(z414)
10(z10),168(z168),473(z473)
10(z10),168(z168),510(z510)
10(z10),168(z168),542(o28)
10(z10),175(z175),184(z184)
10(z10),175(z175),186(z186)
10(z10),175(z175),188(z188)
10(z10),175(z175),200(z200)
10(z10),175(z175),204(z204)
10(z10),175(z175),216(z216)
10(z10),175(z175),228(z228)
10(z10),175(z175),240(z240)
10(z10),175(z175),256(z256)
10(z10),175(z175),264(z264)
10(z10),175(z175),272(z272)
10(z10),175(z175),287(z287)
10(z10),175(z175),288(z288)
10(z10),175(z175),294(z294)
10(z10),175(z175),382(z382)
10(z10),175(z175),414(z414)
10(z10),175(z175),473(z473)
10(z10),175(z175),510(z510)
10(z10),175(z175),542(o28)
10(z10),176(z176),184(z184)
10(z10),176(z176),186(z186)
10(z10),176(z176),188(z188)
10(z10),176(z176),200(z200)
10(z10),176(z176),204(z204)
10(z10),176(z176),216(z216)
10(z10),176(z176),228(z228)
10(z10),176(z176),240(z240)
10(z10),176(z176),256(z256)
10(z10),176(z176),264(z264)
10(z10),176(z176),272(z272)
10(z10),176(z176),287(z287)
10(z10),176(z176),288(z288)
10(z10),176(z176),294(z294)
10(z10),176(z176),382(z382)
10(z10),176(z176),414(z414)
10(z10),176(z176),473(z473)
10(z10),176(z176),510(z510)
10(z10),176(z176),542(o28)
10(z10),184(z184),190(z190)
10(z10),184(z184),192(z192)
10(z10),184(z184),196(z196)
10(z10),184(z184),223(z223)
10(z10),184(z184),224(z224)
10(z10),184(z184),232(z232)
10(z10),184(z184),247(z247)
10(z10),184(z184),248(z248)
10(z10),184(z184),260(z260)
10(z10),184(z184),279(z279)
10(z10),184(z184),280(z280)
10(z10),184(z184),292(z292)
10(z10),184(z184),362(z362)
10(z10),184(z184),433(z433)
10(z10),184(z184),434(z434)
10(z10),184(z184),490(z490)
10(z10),184(z184),522(o8)
10(z10),186(z186),190(z190)
10(z10),186(z186),192(z192)
10(z10),186(z186),196(z196)
10(z10),186(z186),223(z223)
10(z10),186(z186),224(z224)
10(z10),186(z186),232(z232)
10(z10),186(z186),247(z247)
10(z10),186(z186),248(z248)
10(z10),186(z186),260(z260)
10(z10),186(z186),279(z279)
10(z10),186(z186),280(z280)
10(z10),186(z186),292(z292)
10(z10),186(z186),362(z362)
10(z10),186(z186),433(z433)
10(z10),186(z186),434(z434)
10(z10),186(z186),490(z490)
10(z10),186(z186),522(o8)
10(z10),188(z188),190(z190)
10(z10),188(z188),192(z192)
10(z10),188(z188),196(z196)
10(z10),188(z188),223(z223)
10(z10),188(z188),224(z224)
10(z10),188(z188),232(z232)
10(z10),188(z188),247(z247)
10(z10),188(z188),248(z248)
10(z10),188(z188),260(z260)
10(z10),188(z188),279(z279)
10(z10),188(z188),280(z280)
10(z10),188(z188),292(z292)
10(z10),188(z188),362(z362)
10(z10),188(z188),433(z433)
10(z10),188(z188),434(z434)
10(z10),188(z188),490(z490)
10(z10),188(z188),522(o8)
10(z10),190(z190),200(z200)
10(z10),190(z190),204(z204)
10(z10),190(z190),216(z216)
10(z10),190(z190),228(z228)
10(z10),190(z190),240(z240)
10(z10),190(z190),256(z256)
10(z10),190(z190),264(z264)
10(z10),190(z190),272(z272)
10(z10),190(z190),287(z287)
10(z10),190(z190),288(z288)
10(z10),190(z190),294(z294)
10(z10),190(z190),382(z382)
10(z10),190(z190),414(z414)
10(z10),190(z190),473(z473)
10(z10),190(z190),510(z510)
10(z10),190(z190),542(o28)
10(z10),192(z192),200(z200)
10(z10),192(z192),204(z204)
10(z10),192(z192),216(z216)
10(z10),192(z192),228(z228)
10(z10),192(z192),240(z240)
10(z10),192(z192),256(z256)
10(z10),192(z192),264(z264)
10(z10),192(z192),272(z272)
10(z10),192(z192),287(z287)
10(z10),192(z192),288(z288)
10(z10),192(z192),294(z294)
10(z10),192(z192),382(z382)
10(z10),192(z192),414(z414)
10(z10),192(z192),473(z473)
10(z10),192(z192),510(z510)
10(z10),192(z192),542(o28)
10(z10),196(z196),200(z200)
10(z10),196(z196),204(z204)
10(z10),196(z196),216(z216)
10(z10),196(z196),228(z228)
10(z10),196(z196),240(z240)
10(z10),196(z196),256(z256)
10(z10),196(z196),264(z264)
10(z10),196(z196),272(z272)
10(z10),196(z196),287(z287)
10(z10),196(z196),288(z288)
10(z10),196(z196),294(z294)
10(z10),196(z196),382(z382)
10(z10),196(z196),414(z414)
10(z10),196(z196),473(z473)
10(z10),196(z196),510(z510)
10(z10),196(z196),542(o28)
10(z10),200(z200),223(z223)
10(z10),200(z200),224(z224)
10(z10),200(z200),232(z232)
10(z10),200(z200),247(z247)
10(z10),200(z200),248(z248)
10(z10),200(z200),260(z260)
10(z10),200(z200),279(z279)
10(z10),200(z200),280(z280)
10(z10),200(z200),292(z292)
10(z10),200(z200),362(z362)
10(z10),200(z200),433(z433)
10(z10),200(z200),434(z434)
10(z10),200(z200),490(z490)
10(z10),200(z200),522(o8)
10(z10),204(z204),223(z223)
10(z10),204(z204),224(z224)
10(z10),204(z204),232(z232)
